reference_vaddr	symbol_addr	symbol_type	caller_function	data
0x46f8e4	0x46f520	string	0x46f89c	SVWUQ
0x46f91e	0x46f939	string	0x46f89c	[YY]Ð blocks=Basic Latin,Latin-1 Supplement
0x46f952	0x46f520	string	0x46f940	SVWUQ
0x46f9b1	0x46f9cc	string	0x46f940	YY]Ë blocks=Basic Latin,Latin-1 Supplement
0x46f9fa	0x46f9fe	string	0x46f9e0	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47177e	0x4717f2	string	0x471740	Z_^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x47179c	0x4717f2	string	0x471740	Z_^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4717b6	0x4717f2	string	0x471740	Z_^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4717cd	0x4717f2	string	0x471740	Z_^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4717eb	0x4717f2	string	0x471740	Z_^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x471855	0x471740	string	0x4717f8	SVWQ
0x4718b4	0x4718bb	string	0x471890	Z^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x471a92	0x471aa7	string	0x4718c0	^[Y]
0x472045	0x47205a	string	0x472010	^[Y]ÐU blocks=Basic Latin,Latin-1 Supplement
0x472095	0x4720aa	string	0x472060	^[Y]ÐU blocks=Basic Latin,Latin-1 Supplement
0x4720e5	0x4720fa	string	0x4720b0	^[Y]ÐU blocks=Basic Latin,Latin-1 Supplement
0x472135	0x47214a	string	0x472100	^[Y]ÐSVW blocks=Basic Latin,Latin-1 Supplement
0x472190	0x4721c1	string	0x472150	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4721b8	0x4721c1	string	0x472150	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4721f7	0x472260	string	0x4721c8	Z]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x472208	0x472260	string	0x4721c8	Z]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47221b	0x472260	string	0x4721c8	Z]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x472238	0x472260	string	0x4721c8	Z]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x472253	0x472260	string	0x4721c8	Z]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x472276	0x472284	string	0x472268	f=\f@u
0x4724ad	0x4721c8	string	0x472268	SVWUQ
0x4724db	0x472522	string	0x4724bc	Z_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x4724f7	0x472522	string	0x4724bc	Z_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x472515	0x472522	string	0x4724bc	Z_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x474b35	0x474b4a	string	0x474b00	[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x47532f	0x475336	string	0x47516c	ÐSVW blocks=Latin-1 Supplement,Basic Latin
0x4754f9	0x475507	string	0x4754e0	3\tC\bf
0x4754fe	0x475507	string	0x4754e0	3\tC\bf
0x47553e	0x47cf24	string	0x475520	1Ɋ\nB blocks=Basic Latin,Latin Extended-B
0x475555	0x47556a	string	0x475520	^[Y]ÐSV blocks=Basic Latin,Latin-1 Supplement
0x475589	0x475597	string	0x475570	3\tC\bf
0x47558e	0x475597	string	0x475570	3\tC\bf
0x4755d5	0x4755e3	string	0x4755bc	3\tC\bf
0x4755da	0x4755e3	string	0x4755bc	3\tC\bf
0x475615	0x475623	string	0x4755fc	3\tC\bf
0x47561a	0x475623	string	0x4755fc	3\tC\bf
0x475685	0x47569a	string	0x475650	^[Y]ÐU blocks=Basic Latin,Latin-1 Supplement
0x4756be	0x47cf24	string	0x4756a0	1Ɋ\nB blocks=Basic Latin,Latin Extended-B
0x4756d5	0x4756ea	string	0x4756a0	^[Y]ÐU blocks=Basic Latin,Latin-1 Supplement
0x475754	0x47575c	string	0x4756f0	SVWQ
0x475772	0x47575c	string	0x47575c	SVWQ
0x475777	0x4758ba	string	0x47575c	Z_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x4757de	0x4758ba	string	0x47575c	Z_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x4757f7	0x4758ba	string	0x47575c	Z_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x47580a	0x4758ba	string	0x47575c	Z_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x475843	0x4758ba	string	0x47575c	Z_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x475853	0x4758ba	string	0x47575c	Z_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x47585f	0x4758ba	string	0x47575c	Z_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x47586a	0x4758ba	string	0x47575c	Z_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x475881	0x4758ba	string	0x47575c	Z_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x475898	0x4758ba	string	0x47575c	Z_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x4758b3	0x4758ba	string	0x47575c	Z_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x47592d	0x47d55c	string	0x4758c0	SVWUQ
0x47608f	0x47ddd4	string	0x475f78	USVW1
0x4760ab	0x47de9c	string	0x475f78	USVW1
0x4765ac	0x476613	string	0x476588	_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x4765c8	0x476613	string	0x476588	_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x4765df	0x476613	string	0x476588	_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x476606	0x476613	string	0x476588	_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x476bbf	0x4768ac	string	0x476a44	SVWUQ
0x476d51	0x4768ac	string	0x476a44	SVWUQ
0x476e8d	0x4768ac	string	0x476e64	SVWUQ
0x476ed4	0x4768ac	string	0x476e64	SVWUQ
0x476f1a	0x476f40	string	0x476eec	_^[]Ð blocks=Basic Latin,Latin-1 Supplement
0x4772fe	0x477324	string	0x4772cc	_^[]Ð blocks=Basic Latin,Latin-1 Supplement
0x4777ee	0x4778d8	string	0x47779c	String
0x477854	0x47cf24	string	0x47779c	1Ɋ\nB blocks=Basic Latin,Latin Extended-B
0x47788c	0x4778f4	string	0x47779c	ByRef
0x47789f	0x477904	string	0x47779c	Array
0x477d66	0x477d6a	string	0x477d48	YZ[Ð blocks=Basic Latin,Latin-1 Supplement
0x4781ef	0x47820c	string	0x4781c0	Z]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x478390	0x478158	string	0x478300	SVWU
0x4783a5	0x478280	string	0x478300	SVWU
0x4783b2	0x4781c0	string	0x478300	SVWUQ
0x4786b6	0x4781c0	string	0x478614	SVWUQ
0x478943	0x47895a	string	0x4788f0	^[]Ð blocks=Basic Latin,Latin-1 Supplement
0x478996	0x47899f	string	0x478960	Z_^[
0x4789da	0x4789e3	string	0x4789a4	_^[YY]
0x478a5a	0x478a63	string	0x4789f8	Z]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x478d90	0x478d9a	string	0x478d14	YY]Ð blocks=Basic Latin,Latin-1 Supplement
0x4795e6	0x47cf24	string	0x479568	1Ɋ\nB blocks=Basic Latin,Latin Extended-B
0x479819	0x47575c	string	0x4796d8	SVWQ
0x47991b	0x479982	string	0x4796d8	TInterfacedObjectp
0x479a05	0x479a75	string	0x4796d8	\bSmallint
0x479eec	0x479ef2	string	0x479e88	Z]_^[
0x479f76	0x479f84	string	0x479ef8	YZ]_^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
0x479f7a	0x479f84	string	0x479ef8	YZ]_^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
0x479fc6	0x479feb	string	0x479f8c	_^[ÐSVWU blocks=Basic Latin,Latin-1 Supplement
0x479fd6	0x479feb	string	0x479f8c	_^[ÐSVWU blocks=Basic Latin,Latin-1 Supplement
0x47a03d	0x47a062	string	0x479ff0	]_^[ÐSVWU blocks=Basic Latin,Latin-1 Supplement
0x47a04d	0x47a062	string	0x479ff0	]_^[ÐSVWU blocks=Basic Latin,Latin-1 Supplement
0x47a170	0x47a174	string	0x47a120	;|$\bv
0x47a261	0x47a120	string	0x47a234	SVWU
0x47a269	0x47a2bb	string	0x47a234	YZ]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47a27b	0x47a2bb	string	0x47a234	YZ]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47a284	0x47a2bb	string	0x47a234	YZ]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47a298	0x47a2bb	string	0x47a234	YZ]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47a2a0	0x479e88	string	0x47a234	SVWUQ
0x47a2ec	0x47a2f3	string	0x47a2c4	;s\buW;{\f
0x47a326	0x479e88	string	0x47a2c4	SVWUQ
0x47a36d	0x479e88	string	0x47a2c4	SVWUQ
0x47a3aa	0x47a120	string	0x47a2c4	SVWU
0x47a416	0x47a1b4	string	0x47a3e8	SVWUQ
0x47a426	0x479e88	string	0x47a3e8	SVWUQ
0x47a462	0x479ef8	string	0x47a3e8	SVWU
0x47a869	0x479ef8	string	0x47a7d0	SVWU
0x47a8c5	0x47a901	string	0x47a880	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47a8d3	0x47a901	string	0x47a880	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47a8e1	0x47a7d0	string	0x47a880	SVWU
0x47a8e8	0x47a901	string	0x47a880	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47a973	0x479e88	string	0x47a954	SVWUQ
0x47a9eb	0x47a234	string	0x47a9e0	SVWU
0x47aa03	0x47aa07	string	0x47a9e0	YZ[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x47aa1c	0x47a2c4	string	0x47aa0c	SVWU
0x47aa34	0x47aa38	string	0x47aa0c	YZ^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47aace	0x47ab5b	string	0x47aa6c	]_^[
0x47ab0d	0x47ab5b	string	0x47aa6c	]_^[
0x47ac55	0x47c9d4	string	0x47ab60	1ҋL$\b blocks=Basic Latin,Cyrillic
0x47acaa	0x47c9d4	string	0x47ab60	1ҋL$\b blocks=Basic Latin,Cyrillic
0x47acb3	0x47aa6c	string	0x47ab60	SVWU
0x47adfa	0x47c9d4	string	0x47acf0	1ҋL$\b blocks=Basic Latin,Cyrillic
0x47afb5	0x47b05c	string	0x47ae94	YZ]_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x47b041	0x47b05c	string	0x47ae94	YZ]_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x47b0b0	0x47ae94	string	0x47b064	SVWU
0x47b519	0x47b51d	string	0x47b4a0	3҉S\fZ^[Ð blocks=Basic Latin,Cyrillic,Latin-1 Supplement
0x47b861	0x47b892	string	0x47b814	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47b86c	0x47b892	string	0x47b814	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47b877	0x47b892	string	0x47b814	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47b87b	0x47b892	string	0x47b814	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47b880	0x47b892	string	0x47b814	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47b884	0x47b892	string	0x47b814	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47b88e	0x47b892	string	0x47b814	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47b8cc	0x47b904	string	0x47b898	^[ÐW blocks=Basic Latin,Latin-1 Supplement
0x47b8d2	0x47b904	string	0x47b898	^[ÐW blocks=Basic Latin,Latin-1 Supplement
0x47b8dd	0x47b904	string	0x47b898	^[ÐW blocks=Basic Latin,Latin-1 Supplement
0x47b8e8	0x47b904	string	0x47b898	^[ÐW blocks=Basic Latin,Latin-1 Supplement
0x47b8f2	0x47b904	string	0x47b898	^[ÐW blocks=Basic Latin,Latin-1 Supplement
0x47b8f6	0x47b904	string	0x47b898	^[ÐW blocks=Basic Latin,Latin-1 Supplement
0x47b900	0x47b904	string	0x47b898	^[ÐW blocks=Basic Latin,Latin-1 Supplement
0x47b91a	0x47b925	string	0x47b908	_ÐSVWR blocks=Basic Latin,Latin-1 Supplement
0x47bafa	0x47bb28	string	0x47baf8	
0x47bf40	0x47bfc0	string	0x47bf28	SOFTWARE\Borland\Delphi\RTL
0x47bf74	0x47bfdc	string	0x47bf28	FPUMaskValue
0x47c0f7	0x47c116	string	0x47c0c4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47c36c	0x47c386	string	0x47c33c	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47c421	0x47c426	string	0x47c41c	1ҍL$ blocks=Basic Latin,Cyrillic
0x47c8e8	0x47c90e	string	0x47c55c	1\vd$\bYd
0x47c92a	0x47c936	string	0x47c928	ZTUWVSPRTj\aj
0x47ca24	0x47ca6e	string	0x47ca14	_^[]ÐS1 blocks=Basic Latin,Latin-1 Supplement
0x47ca58	0x47ca6e	string	0x47ca14	_^[]ÐS1 blocks=Basic Latin,Latin-1 Supplement
0x47cac3	0x561f34	string	0x47cac0	Runtime error at 00000000
0x47cb7e	0x561f34	string	0x47cb4c	Runtime error at 00000000
0x47cbb8	0x561f54	string	0x47cb4c	Error
0x47cbbd	0x561f34	string	0x47cb4c	Runtime error at 00000000
0x47ccb5	0x47cbd8	string	0x47ccb0	SVWU
0x47cf1b	0x47ce1c	string	0x47cee8	SVWU
0x47cf53	0x47ce1c	string	0x47cf48	SVWU
0x47d0a8	0x47d0b6	string	0x47d040	Z_^[X
0x47d0cd	0x47d162	string	0x47d0c4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d11f	0x47d162	string	0x47d0c4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d126	0x47d162	string	0x47d0c4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d139	0x47d162	string	0x47d0c4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d13d	0x47d162	string	0x47d0c4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d144	0x47d162	string	0x47d0c4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d14b	0x47d162	string	0x47d0c4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d150	0x47d162	string	0x47d0c4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d154	0x47d162	string	0x47d0c4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d15e	0x47d162	string	0x47d0c4	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d22a	0x47d25c	string	0x47d218	_^[Å blocks=Basic Latin,Latin-1 Supplement
0x47d230	0x47d25c	string	0x47d218	_^[Å blocks=Basic Latin,Latin-1 Supplement
0x47d234	0x47d25c	string	0x47d218	_^[Å blocks=Basic Latin,Latin-1 Supplement
0x47d238	0x47d25c	string	0x47d218	_^[Å blocks=Basic Latin,Latin-1 Supplement
0x47d2f3	0x47d2fd	string	0x47d2bc	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d37a	0x47d38e	string	0x47d368	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d539	0x47d444	string	0x47d530	SVWU
0x47d571	0x47d5b5	string	0x47d55c	Z]_^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
0x47d5c5	0x47d639	string	0x47d5bc	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d616	0x47d639	string	0x47d5bc	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d61a	0x47d639	string	0x47d5bc	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d621	0x47d639	string	0x47d5bc	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d628	0x47d639	string	0x47d5bc	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d62e	0x47d639	string	0x47d5bc	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47d893	0x47d929	string	0x47d844	_^[XÐ blocks=Basic Latin,Latin-1 Supplement
0x47d89f	0x47d929	string	0x47d844	_^[XÐ blocks=Basic Latin,Latin-1 Supplement
0x47d8b0	0x47d929	string	0x47d844	_^[XÐ blocks=Basic Latin,Latin-1 Supplement
0x47d8b9	0x47d929	string	0x47d844	_^[XÐ blocks=Basic Latin,Latin-1 Supplement
0x47d8c8	0x47d929	string	0x47d844	_^[XÐ blocks=Basic Latin,Latin-1 Supplement
0x47d8e6	0x47d929	string	0x47d844	_^[XÐ blocks=Basic Latin,Latin-1 Supplement
0x47d8fc	0x47d929	string	0x47d844	_^[XÐ blocks=Basic Latin,Latin-1 Supplement
0x47d90b	0x47d929	string	0x47d844	_^[XÐ blocks=Basic Latin,Latin-1 Supplement
0x47d91c	0x47d929	string	0x47d844	_^[XÐ blocks=Basic Latin,Latin-1 Supplement
0x47d9f2	0x47da58	string	0x47d93c	SVWU
0x47da45	0x47da51	string	0x47d93c	]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x47dab0	0x47db43	string	0x47da58	]_^[
0x47dac7	0x47db43	string	0x47da58	]_^[
0x47dadb	0x47db43	string	0x47da58	]_^[
0x47daf0	0x47da58	string	0x47da58	SVWU
0x47dafc	0x47db43	string	0x47da58	]_^[
0x47db19	0x47db43	string	0x47da58	]_^[
0x47db2d	0x47db43	string	0x47da58	]_^[
0x47db73	0x47ce1c	string	0x47db70	SVWU
0x47dbe6	0x47d444	string	0x47dbd0	SVWU
0x47de36	0x47de3f	string	0x47ddd4	_^[]
0x47de4a	0x47de3f	string	0x47ddd4	_^[]
0x47de97	0x47de8c	string	0x47de50	_^[]
0x47deff	0x47df08	string	0x47de9c	_^[]
0x47df14	0x47df08	string	0x47de9c	_^[]
0x47df64	0x47df58	string	0x47df18	_^[]
0x47dfd6	0x47de9c	string	0x47dfa8	USVW1
0x47dffb	0x47ddd4	string	0x47dfa8	USVW1
0x47e2be	0x47da58	string	0x47e2b8	SVWU
0x47e6c0	0x47e83c	string	0x47e6a8	kernel32.dll
0x47e6d0	0x47e84c	string	0x47e6a8	GetLongPathNameA
0x47e890	0x47ea90	string	0x47e860	Software\Borland\Locales
0x47e8ae	0x47ea90	string	0x47e860	Software\Borland\Locales
0x47e8cc	0x47eaac	string	0x47e860	Software\Borland\Delphi\Locales
0x47eb78	0x47ebb3	string	0x47eb60	_^[YY]Ð blocks=Basic Latin,Latin-1 Supplement
0x47edda	0x47ee48	string	0x47edb4	;M\bs
0x47eded	0x47ee48	string	0x47edb4	;M\bs
0x47ee26	0x47ee48	string	0x47edb4	;M\bs
0x47f065	0x47f07a	string	0x47efd4	^[Y]ÐU blocks=Basic Latin,Latin-1 Supplement
0x47f109	0x47f11e	string	0x47f080	^[Y]ÐU blocks=Basic Latin,Latin-1 Supplement
0x47f159	0x47f16e	string	0x47f124	^[Y]ÐSV blocks=Basic Latin,Latin-1 Supplement
0x47f4f6	0x47f50b	string	0x47f484	_^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x47f62a	0x47d040	string	0x47f5cc	SVWRP
0x47f6dc	0x47f6f6	string	0x47f5cc	[YY]ÐU blocks=Basic Latin,Latin-1 Supplement
0x47f74a	0x47f7f0	string	0x47f6fc	IE(AL("%s",4),"AL(\"%0:s\",3)","JK(\"%1:s\",\"%0:s\")")
0x47f91e	0x47f9e4	string	0x47f8e0	JumpID("","%s")
0x47fada	0x47faef	string	0x47fa68	_^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x47fc2b	0x47fc58	string	0x47fc08	MS_WINHELP
0x47fc87	0x47fcb4	string	0x47fc64	#32770
0x47fe4f	0x47fe64	string	0x47fde0	^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4803f9	0x481174	string	0x48038c	SVWU
0x48043d	0x480446	string	0x48038c	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4804eb	0x480500	string	0x48044c	[Y]Ãx< blocks=Basic Latin,Latin-1 Supplement
0x480749	0x48075e	string	0x48073c	3\tC<
0x48074f	0x48075e	string	0x48073c	3\tC<
0x4807f9	0x48080e	string	0x480774	^[Y]ÐU blocks=Basic Latin,Latin-1 Supplement
0x480a91	0x480aa6	string	0x480a20	^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4810e2	0x4810f7	string	0x481084	^[Y]
0x481181	0x4811b1	string	0x481174	]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x481189	0x4811b1	string	0x481174	]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4811ab	0x4811b1	string	0x481174	]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x481393	0x4813b0	string	0x481360	Bitmap
0x48192e	0x48193d	string	0x481920	^ÐSV blocks=Basic Latin,Latin-1 Supplement
0x481954	0x481174	string	0x481920	SVWU
0x481967	0x481970	string	0x481920	^[ÐSf blocks=Basic Latin,Latin-1 Supplement
0x481c9d	0x481ce4	string	0x48198c	\a\rTShortCutList8
0x481fa6	0x481fb1	string	0x481f48	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x481fc8	0x481ffb	string	0x481fb8	_^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x481fe2	0x481ffb	string	0x481fb8	_^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4820cd	0x4820d1	string	0x482080	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x482125	0x482129	string	0x482080	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4821dd	0x4821e6	string	0x482130	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x482206	0x48222b	string	0x4821ec	^[YY]
0x482249	0x48225f	string	0x4821ec	_^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x482290	0x481174	string	0x482278	SVWU
0x48229c	0x4822b0	string	0x482278	^[Ð;P8u blocks=Basic Latin,Latin-1 Supplement
0x4822d7	0x482303	string	0x482278	_^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4822e7	0x482303	string	0x482278	_^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4822f8	0x482303	string	0x482278	_^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x48242a	0x482432	string	0x4823ac	Z]_^[
0x482607	0x482610	string	0x4825c4	^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
0x482637	0x4826c0	string	0x4825c4	SVWQ
0x48264b	0x482828	string	0x4825c4	SVWQ
0x48265f	0x482960	string	0x4825c4	SVWQ
0x482687	0x482a80	string	0x4825c4	SVWU
0x482733	0x48281f	string	0x482720	_^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4827d0	0x4827f7	string	0x482720	FOuËE blocks=Basic Latin,Latin-1 Supplement
0x4827e1	0x4827f7	string	0x482720	FOuËE blocks=Basic Latin,Latin-1 Supplement
0x4827ec	0x4827f7	string	0x482720	FOuËE blocks=Basic Latin,Latin-1 Supplement
0x48280b	0x48281f	string	0x482720	_^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x482b23	0x4826c0	string	0x482a80	SVWQ
0x48331a	0x483339	string	0x4832dc	YY]Ð blocks=Basic Latin,Latin-1 Supplement
0x4833c9	0x4adcc4	string	0x4832dc	SVWQ
0x483573	0x4bce8c	string	0x4833d8	SVWQ
0x483bde	0x483c26	string	0x4837c8	\tPopupMenu4
0x483d68	0x483dce	string	0x4837c8	OnContextPopup
0x483d6b	0x483dce	string	0x4837c8	OnContextPopup
0x483e25	0x483dab	string	0x4837c8	\aOnClickāK blocks=Basic Latin,Latin Extended-A
0x4843d7	0x48443a	string	0x4837c8	\nDragCursorX
0x484561	0x4845a9	string	0x4837c8	\tPopupMenu4
0x4847c9	0x484834	string	0x4837c8	\vOnMouseMove`
0x484912	0x4848a4	string	0x4837c8	\vOnStartDrag
0x484db7	0x484dff	string	0x4837c8	\tPopupMenu4
0x484f74	0x484efa	string	0x4837c8	\aOnClickāK blocks=Basic Latin,Latin Extended-A
0x48502c	0x485093	string	0x4837c8	\fOnMouseLeave
0x485570	0x4855eb	string	0x4837c8	\vConstraints4
0x485585	0x4855eb	string	0x4837c8	\vConstraints4
0x48580d	0x485855	string	0x4837c8	\fPasswordChar@
0x485a09	0x48598f	string	0x4837c8	\aOnClickāK blocks=Basic Latin,Latin Extended-A
0x48677e	0x4867c6	string	0x4837c8	\tPopupMenu4
0x487220	0x487235	string	0x486fb0	_^[Y]ÐS blocks=Basic Latin,Latin-1 Supplement
0x487448	0x48745d	string	0x487300	_^[Y]
0x487767	0x487779	string	0x487728	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x48776f	0x487779	string	0x487728	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x487833	0x487848	string	0x4877b4	_^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4878f4	0x4bdb64	string	0x487898	:PZt
0x487b08	0x487b34	string	0x487afc	^[ÐSQ blocks=Basic Latin,Latin-1 Supplement
0x487b19	0x487b34	string	0x487afc	^[ÐSQ blocks=Basic Latin,Latin-1 Supplement
0x487d33	0x487d95	string	0x487d00	_^[YY]
0x487d80	0x487d95	string	0x487d00	_^[YY]
0x487dab	0x487e50	string	0x487d9c	EDIT
0x488071	0x4bd5ac	string	0x487fc4	P3ɺ7 blocks=Basic Latin,IPA Extensions
0x4880da	0x488105	string	0x487fc4	^ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4880ed	0x488105	string	0x487fc4	^ÐSV blocks=Basic Latin,Latin-1 Supplement
0x4882eb	0x488337	string	0x4881c0	_^[ÐU blocks=Basic Latin,Latin-1 Supplement
0x488419	0x48842e	string	0x48833c	_^[YY]
0x488469	0x4884d2	string	0x48833c	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x4884f8	0x488534	string	0x48833c	^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x488519	0x488534	string	0x48833c	^[ÐSV blocks=Basic Latin,Latin-1 Supplement
0x488962	0x488970	string	0x488624	^[ÐS blocks=Basic Latin,Latin-1 Supplement
0x48896b	0x488970	string	0x488624	^[ÐS blocks=Basic Latin,Latin-1 Supplement
0x488ac6	0x488adb	string	0x488a70	[Y]ÐSV blocks=Basic Latin,Latin-1 Supplement
0x488bbd	0x4bdb64	string	0x488b5c	:PZt
0x488c9f	0x488ca8	string	0x488c50	^[ÐS blocks=Basic Latin,Latin-1 Supplement
0x488e0e	0x488e21	string	0x488d40	^ÐVW blocks=Basic Latin,Latin-1 Supplement
0x4890ff	0x4c2fb4	string	0x488fd4	SVWUQ
0x489174	0x4c3084	string	0x488fd4	SVWUQ
0x48919a	0x4b3ce4	string	0x488fd4	SVWU
0x48950e	0x489523	string	0x4892b0	_^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x489531	0x4bd5ac	string	0x4892b0	P3ɺ7 blocks=Basic Latin,IPA Extensions
0x4897ad	0x4897c2	string	0x48973c	_^[Y]
0x489843	0x489858	string	0x489808	^[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4898d0	0x489919	string	0x4898bc	[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x4898ff	0x489919	string	0x4898bc	[Y]Ð blocks=Basic Latin,Latin-1 Supplement
0x489997	0x4899b8	string	0x489920	_^[á blocks=Basic Latin,Latin-1 Supplement
0x4899a9	0x4899b8	string	0x489920	_^[á blocks=Basic Latin,Latin-1 Supplement
0x489a27	0x489a3d	string	0x489920	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x489a32	0x489a3d	string	0x489920	_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x489ae1	0x489b1d	string	0x489a44	]_^[Ð blocks=Basic Latin,Latin-1 Supplement
0x489b06	0x489b1d	string	0x489a44	]_^[Ð blocks=Basic Latin,Latin-1 Supplement
